CUST_ID,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS
C12719,1039.48,0,4200.991254,10,3,9000,1091.424125
C12720,1856.84,462.63,2144.180453,26,19,7500,2275.686606
C12721,20.9,0,0,0,1,1500,287.690115
C12722,671.31,0,6171.934509,12,12,12000,2726.318749
C12723,358.68,358.68,0,0,12,7500,1376.000823
C12724,474.96,474.96,0,0,12,1000,609.837201
C12725,0,0,689.185829,1,0,2300,2466.964742
C12726,582.28,582.28,3325.302419,8,14,6500,2975.129814
C12727,0,0,437.399211,5,0,10500,661.87877
C12728,0,0,456.396077,2,0,1950,473.175712
C12729,0,0,1846.252071,10,0,6500,5321.022187
C12730,152.73,152.73,0,0,9,1200,159.150457
C12731,520.24,0,0,0,10,1200,706.605439
C12732,270,270,0,0,6,8500,378.193141
C12733,1229.42,0,0,0,34,7000,2422.735455
C12734,0,0,3860.699586,25,0,8500,2414.311297
C12735,485.17,0,0,0,2,3000,191.111587
C12736,192.99,124.39,0,0,5,6000,153.983501
C12737,0,0,2909.753084,6,0,14000,2141.722429
C12738,0,0,2119.702403,3,0,1200,1838.851003
C12739,2453.18,401.66,0,0,33,7500,517.974559
C12740,50,0,0,0,1,1000,315.440785
C12741,3005.25,1497.26,315.120089,2,61,3000,3462.386054
C12742,151.92,151.92,0,0,12,3500,447.181346
C12743,227.64,227.64,0,0,12,2500,159.044676
C12744,0,0,1321.906162,4,0,3000,549.457948
C12745,472.5,0,0,0,9,7227.272727,598.240579
C12746,160,0,3603.787202,3,2,13550,1962.972636
C12747,1330,1330,1906.43522,1,6,8000,1078.907798
C12748,4820.68,757.07,0,0,54,9200,1076.138168
C12749,901.62,42.8,0,0,4,14500,2273.945099
C12750,0,0,2404.829712,2,0,9000,1369.894805
C12751,185,45,737.622804,2,4,6100,2166.388477
C12752,221.48,0,0,0,4,13500,1242.51149
C12753,0,0,2676.476175,6,0,3000,3418.679368
C12754,262,262,4212.521736,19,9,7000,1733.828367
C12755,449.26,0,7894.578816,1,12,9000,662.951526
C12756,283.8,283.8,0,0,12,2000,267.972404
C12757,531.48,531.48,6394.923585,1,7,7000,11480.8742
C12758,209.9,209.9,8223.638112,15,6,7000,7723.416753
C12759,0,0,9798.167329,1,0,10000,1345.580941
C12760,164.68,131.94,0,0,10,2500,539.762925
C12761,450,0,2480.749691,4,1,4500,1271.396821
C12762,600,0,5352.991545,8,10,5000,1536.48483
C12763,540.13,224.83,0,0,13,6500,737.522982
C12764,2802.08,588.65,0,0,36,6500,2384.646953
C12765,3589.05,450.57,0,0,31,6000,3493.186695
C12766,548.01,548.01,0,0,8,1900,1049.636065
C12767,0,0,4320.771337,12,0,4000,5451.599084
C12768,0,0,198.295367,5,0,1800,525.461839
C12769,1260,1260,2992.621714,2,4,6000,4582.168916
C12770,0,0,5423.546535,3,0,6000,10794.66803
C12771,0,0,59.670168,1,0,1600,347.028845
C12772,0,0,1620.674351,9,0,3000,978.290582
C12773,1975.72,1296.42,11834.20581,8,33,13500,9059.242461
C12774,1754.19,990.03,1248.153277,10,32,9500,1042.244606
C12775,2266.01,974.39,0,0,46,4000,4075.880525
C12776,107,0,5203.612362,6,1,6000,268.310194
C12777,168,168,0,0,6,1500,192.947097
C12778,453.3,122.5,0,0,9,7000,593.965783
C12779,377.79,87.5,0,0,10,1500,1575.021839
C12780,166.2,0,0,0,3,5500,236.022703
C12781,188.02,188.02,0,0,6,7500,129.791835
C12782,142,100,0,0,2,1200,300.672826
C12783,0,0,965.180677,7,0,6500,1186.905688
C12784,1429.39,1329.39,0,0,21,2800,1296.041874
C12786,0,0,1563.518213,4,0,3000,653.306123
C12787,6636.91,479.17,109.211535,1,44,8000,4290.962037
C12788,0,0,1668.403386,2,0,3000,1209.422549
C12789,154.86,154.86,0,0,5,2500,182.661133
C12790,2364.85,0,0,0,13,5000,1883.762278
C12791,0,0,58.981572,1,0,6000,454.176213
C12792,425.67,167.95,0,0,4,6500,439.687694
C12793,985.2,454.2,1055.502083,12,19,6000,1670.869438
C12794,175.8,0,2052.878473,6,5,2500,1647.886436
C12795,2938.32,1252.97,0,0,69,7500,832.586508
C12796,1704.95,563.4,0,0,9,8000,1886.692272
C12797,290,290,0,0,10,2700,239.005926
C12798,0,0,866.594079,4,0,1200,653.510107
C12799,869.38,477.52,0,0,23,7000,1785.242525
C12800,0,0,1561.133958,6,0,1500,1979.193103
C12801,3034.74,819.88,418.127352,2,42,6500,5159.89613
C12802,1462.6,200,0,0,17,3500,3587.267621
C12803,127,0,0,0,2,4500,190.19504
C12804,320,0,4510.237702,15,5,10000,5215.482973
C12805,0,0,2918.216386,4,0,6500,337.499565
C12806,9030.08,2684.43,0,0,28,6000,7973.983573
C12807,640.03,412.43,1898.318709,4,20,7100,1891.669441
C12808,0,0,2025.02275,8,0,3000,508.048005
C12809,512.35,512.35,0,0,18,2000,716.296679
C12810,1971.9,390.92,19.395458,1,20,1800,2170.921218
C12811,794.53,0,0,0,9,2000,814.33642
C12812,1401.4,1401.4,0,0,47,1500,2759.94906
C12813,360.1,168.1,0,0,6,1500,872.540799
C12814,0,0,57.645727,2,0,1200,128.39674
C12815,2029.03,984.75,5933.125159,13,20,15000,8518.845677
C12816,0,0,385.950518,3,0,10000,256.794478
C12818,0,0,1795.200197,1,0,1950,4702.661168
C12819,985.33,129.24,0,0,10,5500,5964.049531
C12820,0,0,2121.504999,6,0,7500,3855.512387
C12821,12.64,12.64,4516.162598,13,1,10000,10813.82933
C12822,2099.89,0,0,0,14,3000,2470.255953
C12823,555.71,442.26,1304.049707,4,16,1800,566.364739
C12824,3643.93,672.13,780.459161,1,36,7500,1256.695062
C12825,462,0,4776.10477,10,2,8000,1010.799168
C12826,198.27,0,0,0,2,8000,748.549629
C12827,800.11,749.52,92.971171,1,14,4000,877.523458
C12828,238.9,238.9,0,0,9,1000,197.86349
C12829,6003.86,2529.51,0,0,110,2500,6848.237541
C12830,1462.73,362.5,0,0,26,6000,202.561336
C12831,1303.78,1096.69,0,0,24,10000,1392.740366
C12832,0,0,1027.967584,4,0,5000,588.925093
C12833,377.07,0,367.672276,2,8,1500,1547.271973
C12834,369.52,0,2578.596448,7,7,7500,1303.259619
C12835,0,0,2037.648071,3,0,12500,7265.976143
C12836,3429.49,639.64,0,0,40,10500,2700.228732
C12837,703.23,0,0,0,12,4500,1372.421202
C12838,3056.73,2796.05,0,0,54,10000,5402.934943
C12839,3056.06,1061.72,0,0,50,8500,2333.314296
C12840,3790.29,2273.99,1384.954139,4,110,9500,3362.90923
C12841,0,0,1825.201472,11,0,2000,412.126381
C12842,974.42,72.5,1563.646228,25,33,1500,1071.874614
C12843,107.41,107.41,0,0,6,2500,128.572704
C12844,2366.36,1811.36,0,0,23,4000,2324.527168
C12845,129,0,2496.787814,3,1,12000,1974.293695
C12846,828,828,0,0,12,1000,649.951462
C12847,790.65,252.64,0,0,17,4000,680.166806
C12848,0,0,1478.624512,1,0,1500,3198.435463
C12849,298.51,201.01,1362.13765,2,8,1700,2048.896136
C12850,0,0,535.955512,4,0,3000,737.932369
C12851,90,90,0,0,6,2500,128.865057
C12852,530.5,0,0,0,3,1600,573.866182
C12853,598.5,0,0,0,34,2000,518.300462
C12854,133.4,133.4,0,0,4,1500,568.44997
C12855,1424.4,93.49,0,0,17,5000,1214.676732
C12857,786,140,0,0,10,5000,599.435586
C12858,1794.82,176.1,2373.651556,5,30,7000,722.123971
C12859,0,0,2527.237714,16,0,6500,1155.285734
C12860,37.03,37.03,5171.710442,14,3,14000,3042.925661
C12861,1210.95,1008.96,0,0,21,8000,1110.838265
C12862,1086.17,73,487.263992,7,17,3000,708.689089
C12863,4381.33,2300.46,0,0,45,11500,1297.408037
C12864,2003.98,1548.36,0,0,49,1200,1033.879447
C12865,90,0,432.820851,3,1,1800,350.714526
C12866,1554.86,55.74,0,0,25,4000,1411.67445
C12867,462.78,40,0,0,17,2000,1047.090159
C12868,349.45,349.45,0,0,7,2750,195.830629
C12869,214.38,0,0,0,1,1500,1458.242991
C12871,600,0,0,0,1,1500,690.478077
C12872,1006.01,320,0,0,10,5000,583.205075
C12873,0,0,538.044813,17,0,6500,1454.548208
C12874,1697.02,480,0,0,40,5500,959.353093
C12875,0,0,229.417213,3,0,3000,548.068694
C12876,93.34,93.34,0,0,4,1500,361.630594
C12877,2339.79,0,5930.115233,8,12,6500,6865.05666
C12878,0,0,151.730077,1,0,1200,79.965023
C12879,0,0,187.666429,3,0,7000,500.128525
C12880,448.15,0,0,0,13,9000,423.564594
C12881,2610.29,203.32,884.570862,3,39,3600,689.414058
C12883,1157.94,214,0,0,22,7000,1209.840603
C12884,250,0,0,0,1,1800,1445.844749
C12885,4769.98,3605.63,0,0,56,4500,3998.399141
C12886,120,120,0,0,9,1000,358.031022
C12887,824.1,0,344.286557,2,9,6500,2961.848966
C12888,2869.17,1107.94,0,0,41,5500,718.693733
C12889,155.32,155.32,713.751955,2,4,4500,630.56085
C12890,1110.17,470,814.088229,3,6,4000,2514.118359
C12891,206.32,206.32,0,0,10,3000,271.234786
C12892,689.4,0,1156.608975,3,12,8500,1582.886402
C12893,7156.11,1234.85,1543.726862,3,198,9500,1914.832296
C12894,48.22,0,106.224702,1,1,1700,338.531014
C12895,660.61,223.53,144.154129,1,16,2000,396.20761
C12896,395,0,0,0,2,6000,566.494736
C12897,0,0,9553.955906,1,0,10000,19998.38969
C12898,3612.24,272.19,0,0,35,10500,2866.24778
C12899,456.05,456.05,0,0,8,3000,446.660021
C12900,0,0,3359.844146,3,0,3500,403.640958
C12901,311.2,0,0,0,4,1000,544.179931
C12902,0,0,1176.120124,7,0,6000,3532.758968
C12903,170.02,170.02,0,0,6,2000,373.02841
C12904,7786.4,7571.4,0,0,68,6500,7328.487542
C12905,15108.47,12738.47,0,0,298,12000,16005.45204
C12906,0,0,1188.127404,4,0,4000,877.652143
C12907,0,0,1527.089071,4,0,2000,287.350882
C12908,844.38,0,197.620055,1,11,7000,576.312714
C12909,1537.93,444.26,247.04197,1,25,9000,1070.149971
C12910,0,0,1767.100074,3,0,12000,2108.79056
C12911,0,0,1259.571764,9,0,1200,1379.635287
C12912,0,0,1353.803704,8,0,3000,716.417015
C12913,324,0,2039.735576,7,3,4000,510.211233
C12914,591.3,591.3,1402.722044,1,23,6500,1476.731171
C12915,3237.47,0,0,0,19,2000,3137.11501
C12916,5213.41,2816.81,0,0,79,15000,2137.637765
C12917,137.7,102.7,0,0,3,2000,2443.972329
C12918,0,0,3688.086261,8,0,2000,4032.526313
C12919,3647.61,243.82,0,0,65,7500,3130.109064
C12920,0,0,889.412824,6,0,1350,789.132988
C12921,100,100,4383.296268,3,4,17500,2444.123547
C12922,100,100,6964.780053,11,4,9000,1129.128267
C12923,299.38,0,836.768709,4,5,1200,41.244164
C12924,115,115,0,0,12,8500,99.456136
C12925,1569.23,628.72,0,0,42,7500,1480.652512
C12926,127.46,0,0,0,2,3500,414.257207
C12927,0,0,73.99384,1,0,1500,312.512407
C12928,0,0,6448.247202,12,0,7000,397.799248
C12929,1411.82,865.8,0,0,42,3500,1357.403057
C12930,229.92,229.92,0,0,12,2000,254.145406
C12931,429.88,429.88,0,0,19,10000,723.776734
C12932,295.64,106.64,0,0,9,3000,374.782336
C12933,0,0,1961.77281,1,0,2000,2313.97005
C12934,805.45,109.55,587.441992,4,22,5000,1922.297415
C12935,537.68,537.68,0,0,22,3000,577.379225
C12936,361.07,256.69,0,0,18,4300,1279.931508
C12937,99.24,99.24,0,0,8,1000,195.347822
C12938,2330,2330,0,0,6,7500,3795.415177
C12939,0,0,454.311051,5,0,1500,782.706659
C12941,1137.55,0,145.93864,2,14,2500,2416.247973
C12943,1213.23,0,1751.419465,8,9,6000,5997.800728
C12944,428.16,0,688.362421,3,7,4300,734.931543
C12945,0,0,47.241537,1,0,1200,283.066151
C12946,0,0,7870.352952,16,0,7500,5197.380969
C12947,470.12,470.12,0,0,4,10000,1042.208975
C12948,629.78,205.89,0,0,6,2000,559.336578
C12949,0,0,2529.709392,4,0,5000,1647.938923
C12950,660.02,129.83,189.780271,2,16,2050,1238.467693
C12951,0,0,3801.1506,3,0,9000,1370.858877
C12952,2453.46,2044.49,0,0,54,6500,2869.929774
C12953,0,0,3202.933702,32,0,4600,2831.140832
C12954,5544.45,2375.25,2722.524205,8,59,7000,2370.147958
C12955,2153.83,893.75,0,0,13,7500,774.4989
C12956,409.92,409.92,177.186666,6,12,1000,774.611541
C12957,806.64,124.95,0,0,26,1700,826.296904
C12958,54.67,54.67,727.568806,2,2,1200,410.867044
C12959,848.26,733.26,1032.462268,2,12,1200,2117.531771
C12960,921.2,256.47,0,0,7,5500,1851.553319
C12961,636.83,0,0,0,8,7500,670.205252
C12962,989.32,0,0,0,2,18000,9542.247486
C12963,208.4,208.4,0,0,4,1000,431.402414
C12964,334.73,0,19.551802,1,1,2500,234.271939
C12965,961.12,0,0,0,4,7000,409.11342
C12966,73.45,0,0,0,2,4000,25.162565
C12967,0,0,45.175571,1,0,5000,0
C12968,0,0,2272.984507,3,0,2500,2751.373324
C12969,760.38,490.85,0,0,35,4500,829.712416
C12970,135,65,4345.320169,10,7,7000,1626.504396
C12971,0,0,2539.708186,7,0,6400,1107.988488
C12972,0,0,4020.9308,5,0,8000,8237.315179
C12973,0,0,2592.516363,10,0,2500,372.508487
C12974,65.5,0,0,0,1,3000,534.051634
C12975,509.88,509.88,93.018864,1,24,1200,913.23046
C12976,433.2,433.2,0,0,24,6000,229.824503
C12977,222.7,128,0,0,8,4250,367.719858
C12978,83,0,9003.084705,12,1,10000,1308.070478
C12979,100.94,100.94,0,0,2,6000,567.062237
C12980,0,0,102.319161,1,0,1500,183.35091
C12981,4400,400,913.382295,1,5,10000,1530.593874
C12982,118.05,118.05,157.301178,4,2,3000,359.886515
C12983,1045.76,982.56,0,0,25,7000,944.999337
C12984,1280.58,1043.18,0,0,28,1800,544.411381
C12985,205.92,205.92,0,0,24,1200,327.268542
C12986,171.06,171.06,0,0,6,1500,329.587528
C12987,1272.53,915.89,0,0,66,6000,2274.388713
C12988,1672.55,1564.66,2768.037239,9,40,8500,2411.575976
C12989,1518.26,493.43,39.054692,1,22,1700,294.227995
C12990,356.32,356.32,0,0,8,1000,286.841222
C12991,558.08,66.04,0,0,12,8500,694.594504
C12992,113,0,189.801109,1,2,2500,200.741855
C12993,50.85,0,0,0,2,1200,256.061264
C12994,1053.52,0,0,0,12,3000,970.48092
C12995,205.84,0,1076.492197,3,3,6000,258.631069
C12996,199.73,177.73,0,0,6,9000,5557.460834
C12997,3955.35,452.99,0,0,29,7500,3561.755293
C12998,1556.66,1347.33,0,0,23,1000,1234.677121
C12999,0,0,5625.798427,1,0,9000,34107.07499
C13000,1020.76,1020.76,0,0,27,5000,524.610416
C13001,790.6,726.7,0,0,42,1500,478.948292
C13002,2673.3,401.28,4104.024116,29,26,5000,6169.78218
C13004,462.32,462.32,0,0,8,5000,422.709468
C13005,162.04,89,0,0,4,1800,331.015115
C13006,130,60,0,0,5,1200,279.439759
C13007,0,0,3511.369006,3,0,3000,3004.655015
C13008,0,0,4904.289845,50,0,8500,5467.375109
C13009,60.3,0,0,0,1,1200,697.573197
C13011,900.45,0,0,0,1,1200,1002.783773
C13012,0,0,2120.653422,5,0,6000,1164.792197
C13013,3048.4,547.6,119.336811,1,30,3000,1390.388571
C13014,0,0,1204.068667,14,0,3000,525.003763
C13015,0,0,496.939698,1,0,1200,956.458532
C13016,309.74,309.74,0,0,19,8500,444.809305
C13017,6508.72,3165.82,0,0,44,6000,4954.001262
C13018,477.42,477.42,0,0,36,6000,584.052195
C13019,0,0,101.183886,1,0,1500,495.527043
C13020,612.25,612.25,1422.284696,1,20,1500,2223.160653
C13021,0,0,1655.456304,4,0,3000,647.36814
C13022,0,0,2289.78885,8,0,1800,2476.929255
C13023,0,0,5489.844176,6,0,14600,18091.01347
C13024,0,0,245.067148,1,0,5000,1193.527453
C13025,0,0,1422.490362,1,0,1800,238.582391
C13026,168.08,168.08,0,0,8,1500,197.731378
C13027,0,0,5187.029833,12,0,5500,6744.953537
C13028,0,0,137.757459,1,0,1200,446.265741
C13029,0,0,124.941315,1,0,1800,464.305701
C13031,169.01,169.01,0,0,3,10000,731.852542
C13032,95.67,0,272.559361,1,1,5500,679.138272
C13033,0,0,758.123122,3,0,7500,838.652563
C13034,0,0,3225.842654,24,0,9500,1214.067137
C13035,1401.54,1401.54,0,0,14,4500,1769.181653
C13036,825.96,0,913.94708,4,4,4000,258.557194
C13037,964.67,0,0,0,10,3000,288.366557
C13038,1653.91,656.81,0,0,35,11500,1785.782313
C13039,111.39,0,0,0,4,10000,16842.39187
C13040,197.7,0,271.900257,1,3,1950,587.264565
C13041,0,0,2070.856333,13,0,6500,333.050357
C13042,0,0,99.516488,1,0,2000,453.767518
C13043,0,0,1466.123982,3,0,4000,886.116717
C13044,309.86,309.86,0,0,5,8600,5883.427252
C13045,585.6,585.6,0,0,12,1000,578.786142
C13046,1004.3,1004.3,0,0,11,4000,970.981432
C13047,0,0,1547.268611,5,0,8000,837.844106
C13048,1554.42,1361.32,1329.288028,10,69,7500,1213.586463
C13049,0,0,655.669266,11,0,4500,1345.389329
C13050,0,0,603.491005,3,0,1200,535.726687
C13051,0,0,3682.382663,14,0,12000,1946.227099
C13052,436,436,3298.084294,4,6,4000,4664.822102
C13053,0,0,3706.755143,4,0,12000,2244.627566
C13054,853.75,730.25,0,0,8,6000,594.205112
C13056,110,0,342.027342,7,1,1200,504.434613
C13057,154.5,0,0,0,1,3800,178.897596
C13058,22381.97,3231.95,0,0,87,14500,20343.28681
C13059,902.43,0,0,0,10,2500,789.29843
C13060,1086.16,898.16,0,0,17,7000,2579.973654
C13061,188,0,2747.982493,10,2,8500,844.591086
C13062,120,0,0,0,1,2500,343.102984
C13063,955.59,81.74,0,0,19,5000,703.220116
C13064,2923.07,161.07,3801.850865,2,35,13000,6320.790788
C13065,258.86,233.34,143.228646,1,13,1500,662.396392
C13066,1367.73,1367.73,0,0,58,6000,1229.147513
C13067,342,165,5409.095889,18,5,6000,5949.072074
C13068,0,0,748.241727,4,0,3000,1951.116757
C13069,3011.36,3011.36,0,0,6,7500,2543.018081
C13070,849.78,0,0,0,7,11500,1097.471776
C13071,698.99,698.99,1208.994937,13,6,1500,2152.76797
C13072,301.07,0,0,0,1,5000,732.951933
C13073,4877.66,2536.5,0,0,154,4500,1297.994539
C13074,618,285,0,0,7,6000,378.383325
C13076,1600.09,174.96,78.600122,1,28,2500,699.818277
C13077,5819.46,1173.44,0,0,114,6000,5279.91437
C13078,0,0,2179.449214,7,0,3000,893.586488
C13079,147.7,147.7,0,0,14,4000,177.088102
C13080,26.8,0,470.846474,11,1,500,28.654864
C13081,0,0,2719.782919,4,0,3000,3436.911086
C13082,1693.03,1654.03,0,0,15,4000,1382.622524
C13083,0,0,440.692946,1,0,4000,805.264643
C13084,99,0,2999.769235,10,2,6000,1144.381323
C13085,435.72,390.07,0,0,20,2300,917.52463
C13086,1178.12,276.62,0,0,28,6000,1098.390459
C13087,851.21,590.76,0,0,21,3600,978.569968
C13088,224.4,0,0,0,2,2100,372.093413
C13089,1433.2,945.46,254.450638,3,33,7000,1877.023036
C13090,0,0,3882.683613,7,0,9000,6200.550587
C13091,0,0,1209.369868,1,0,11000,14176.74867
C13092,1770,0,460.484164,1,2,1800,1692.52541
C13093,414.48,414.48,0,0,12,1000,234.619774
C13094,1278.5,0,0,0,6,10500,1296.772849
C13095,1182.95,464.2,0,0,36,6000,955.667752
C13096,2948.1,241.51,0,0,22,4000,2520.35969
C13097,984.31,0,508.157584,4,12,3800,1694.781649
C13098,1013.6,0,476.74727,1,12,3500,2246.428764
C13099,3597.02,763.89,0,0,65,2000,3901.786339
C13100,833.98,0,0,0,11,7500,285.23111
C13101,0,0,174.369769,2,0,1500,337.074078
C13102,2188.88,2087.88,0,0,48,7500,2372.21499
C13103,646.28,224.11,2350.427153,17,15,1500,1758.379933
C13104,436.8,286.8,0,0,16,1000,363.125659
C13105,277.06,277.06,0,0,7,2800,2859.947327
C13106,892,329,0,0,14,3500,655.143647
C13107,689.67,460.8,73.693002,1,15,3511.111111,2327.014381
C13108,1901.71,48.6,206.61878,1,33,1500,947.130141
C13109,2429.23,748.53,0,0,44,7000,4373.664316
C13110,459.51,184.86,0,0,13,1200,211.625556
C13111,3408.01,0,0,0,11,5000,5797.060195
C13112,2254.03,646.64,988.51815,1,30,3000,898.751834
C13113,999.77,999.77,6507.113368,16,14,8000,2863.397049
C13114,525,525,0,0,12,1000,553.4725
C13115,554.79,0,468.601675,5,12,7000,2500.847222
C13116,0,0,5427.830151,7,0,5500,2936.557193
C13117,387.42,387.42,0,0,11,1500,347.63772
C13118,158,158,0,0,4,1200,178.116509
C13119,4527.64,200.33,0,0,49,2300,4139.307545
C13120,83.47,0,0,0,1,9000,195.17029
C13121,283.88,159,3637.857309,10,6,14500,12124.63957
C13122,0,0,777.912775,10,0,1500,1488.832955
C13123,0,0,1133.582799,4,0,1200,215.025138
C13124,354.92,0,340.821615,6,3,8500,997.929231
C13125,197,116.5,3926.684678,11,11,7000,700.151706
C13126,0,0,292.385578,1,0,1400,350.078829
C13127,0,0,1932.460679,18,0,5600,496.245836
C13128,0,0,4930.998256,6,0,9000,10036.80464
C13129,0,0,720.251306,2,0,6500,94.932543
C13130,803.57,803.57,0,0,53,2000,253.769944
C13131,764.19,764.19,279.13821,3,29,7000,1640.238914
C13132,0,0,279.693602,4,0,1600,389.817084
C13133,215,0,0,0,1,1750,86.403222
C13134,1959.04,389,5124.126997,6,12,7000,820.851704
C13135,150,0,1434.135353,3,3,3000,577.725789
C13136,881.87,372,0,0,12,7500,274.936052
C13137,120,0,394.626936,8,1,1500,1646.068152
C13138,1864.5,0,148.542419,4,6,2000,194.303595
C13139,170,0,0,0,5,1500,406.189673
C13140,1344.85,0,2509.019799,5,6,3500,3772.740721
C13141,603.6,350,0,0,11,2500,431.710102
C13142,203.6,203.6,0,0,8,1500,206.472169
C13143,951.97,287.14,0,0,12,1000,1362.945215
C13144,2626.06,389.38,0,0,62,7500,2057.425716
C13145,792.35,792.35,0,0,17,10000,762.107502
C13146,669.19,0,0,0,25,8000,1093.526476
C13147,270.21,0,232.881575,2,12,6000,453.391188
C13148,2072.43,554.03,0,0,30,7000,2522.068213
C13149,0,0,1498.390707,5,0,1950,662.653149
C13150,652.24,0,0,0,7,4000,2274.855647
C13151,145.28,110.03,1404.503073,28,14,8000,1235.201553
C13152,146.68,104.02,2206.510074,7,5,8000,1951.218091
C13153,473.34,473.34,0,0,10,1500,153.209881
C13154,143,143,1358.395174,2,2,3000,398.257086
C13155,80.06,0,0,0,1,1600,0
C13156,0,0,1335.247069,3,0,6000,430.236948
C13157,98,98,2683.566903,3,4,3000,514.338268
C13158,1628.08,1001.85,0,0,27,6000,892.732912
C13159,63.3,63.3,0,0,3,2700,0
C13160,0,0,18.123413,1,0,1500,309.565852
C13161,830,830,0,0,8,4000,923.299373
C13162,789.96,50,0,0,21,8000,1328.926056
C13163,353.22,225.94,185.02165,3,13,2500,3745.594702
C13164,150,0,0,0,2,1800,1810.018994
C13165,0,0,1435.898249,1,0,1500,444.852002
C13166,0,0,1425.748356,5,0,1500,294.30747
C13167,0,0,462.861443,6,0,1500,303.031979
C13168,119.46,59.19,0,0,4,7500,534.740352
C13169,909.16,395.38,2600.803827,13,28,3000,4103.582568
C13170,582.85,100.64,0,0,25,11500,4247.404958
C13171,1130.25,0,1811.549006,20,29,3000,566.13825
C13172,749,450,7130.160309,50,8,5000,4161.642762
C13173,0,0,252.318137,3,0,1500,1734.981714
C13174,149.88,119.98,0,0,8,4000,235.74496
C13175,55.12,0,0,0,1,5000,1433.807814
C13176,588.48,0,0,0,2,3000,1189.418494
C13178,1301.9,132,0,0,21,4500,530.552146
C13179,0,0,3502.346314,4,0,14000,8012.84957
C13180,854.2,0,0,0,3,7350,5346.679636
C13181,1022.84,0,0,0,5,1500,818.113846
C13182,71.65,71.65,0,0,3,2000,270.73449
C13183,14215,0,464.795495,1,30,9000,5773.661106
C13184,129,0,2168.295882,2,1,1700,2152.93568
C13185,0,0,3719.359585,4,0,4000,282.620956
C13186,318.85,318.85,3541.752608,4,9,5000,526.713137
C13187,221.2,0,0,0,4,9000,6791.182982
C13188,1216.21,0,145.058195,1,9,3000,1605.939594
C13189,0,0,1335.303813,13,0,14500,804.616908
C13190,1256.49,376.88,1381.853089,2,32,2500,637.044684
C13191,960.24,960.24,0,0,13,2700,938.788924
C13192,0,0,1387.07837,10,0,3000,454.856663
C13193,335.68,335.68,2607.530791,7,8,9000,1592.064294
C13194,0,0,275.691831,1,0,4500,892.224219
C13195,8754.59,117.86,0,0,116,4000,8648.305093
C13196,261.12,27.58,958.092503,21,8,1950,1508.080601
C13197,0,0,4195.104578,17,0,7000,680.591231
C13198,614.53,303.31,0,0,15,1700,570.147403
C13199,1005.72,785.72,6203.612318,19,13,6000,3724.247764
